url,label
pescaycia.com.uy/hal/login.php,bad
pescaycia.com.uy/hal/login9.php,bad
pescaycia.com.uy/hal/login8.php,bad
news.mail--club.com/re?l=D0Iyr3qmwI9o3fzs9I5,bad
pescaycia.com.uy/hal/login7.php,bad
pescaycia.com.uy/hal/login6.php,bad
sysresinc.com/freemobile/moncompte/,bad
pescaycia.com.uy/hal/login5.php,bad
pescaycia.com.uy/hal/login4.php,bad
pescaycia.com.uy/hal/login2.php,bad
emprestimosim.com/portal/guia-de-emprestimo/banco-alfa,bad
pescaycia.com.uy/hal/login1.php,bad
in-dovolena.cz/oyahae/yahoo/781bb2e1a7be5041e3c4df568ee1e349/,bad
chuntaacacademy.edu.bd/dropbox/activity.vip.163.com,bad
chuntaacacademy.edu.bd/dropbox/activity.vip.163.com/vip.163.com.php?errorType=498&error&email=,bad
ceciliamartinez.com.mx/errors/dropbox/yeah.net/yeah.net.php,bad
ceciliamartinez.com.mx/errors/dropbox/yeah.net/,bad
ceciliamartinez.com.mx/errors/dropbox/mail.126.com/,bad
termogas.az/image/catalog/head/bkmark/ii.php?=1&amp;=4&amp;.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
zmotors.com/lig-kl/products/viewer.php,bad
sureshshedgebima.com/newart/ac918f10eab25dacb0402665e4b637bd/new/index.php?authLev=0&amp;lang=en&amp;offerId=newmail-en-us-v2&amp;seamless=novl&amp;siteState=9b506af5c4d51ba1993e072db1ba1c299b506af5c4d51ba1993e072db1ba1c29&amp;sitedomain=sns.webmail,bad
chuntaacacademy.edu.bd/dropbox/yeah.net/yeah.net.php,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/pass.php,bad
ariben.net/wp-content/plugins/revslider/languages/temp/load/index.php,bad
destellosartisticos.com/servicios/Santander/,bad
americanstairs.co/we_transfer.org/wetransfer/kola.html,bad
audiosanmiguel.com.ar/wp-content/customer-area/Chase_Logon.html,bad
zwiala.co.za/wells/login.php,bad
yxdoc.co/g/googledoc1/,bad
zwiala.co.za/wells/indexx.htm,bad
sinovantage.com/uploadify/script/Home/8544a92818acc24f710aace8f368f0fb/auth/fcc.php?LOB=53026,bad
wuzhou-my.com/images/?https://us.bat=,bad
fantomlux.com/components/com_poll/models/eyhghhasa/s/index2.html,bad
fantomlux.com/components/com_poll/models/eyhghhasa/s/cadastro.php,bad
dropb.info/scan/b56cb0c58947b69c97de25b136487c8e/,bad
recover-safety-centre.atspace.co.uk/recover-safety-centre/update-payment.html,bad
dreamhomeloansindia.blogspot.de/2011/06/axis-bank-home-loan.html,bad
tcons.com.bo/language/es-ES/-/b1550/index2.htm?/secure-card/cdi-Login/cfspart.php?Login/index.html=90450457MDP?op=c&amp;url=aH/cGFnZUlkPXBuYTJwYXImc2ZpZD0zAU==,bad
cfandfibroliving.com/wp-content/plugins/s/anmelden.php?wps=ZdLfmkAxqInJC4p83v2W&amp;portal;=5uvM92WIRCatrhZS3TbzQgE8c0y1VKjxP6X,bad
ippartner.cl/js/vendor/PDFFILE/?email=abuse@touchtelindia.net,bad
k-lad.com/xmlrpc/imb/imbot/imbot/imbot/imbot/impt/impt/03f255618fdd4cfac3fb9f0038bfb52b/sat.php,bad
casaazul.ca/rio/aol/,bad
stahlibrosdistribuidora.com/faith/lend/Drpbox2016/wdd/date,bad
stahlibrosdistribuidora.com/faith/lend/Drpbox2016/wdd/date/,bad
bestroutingtoday.info/1-844-573-0161/index1.html,bad
aor.gr/components/com_users/models/sc/newp/ii.php?.rand=13InboxLight.aspx?n=1774256418//u0026email//u0026email//u0026fav.1//,bad
gz-a.com/js/?http://us.battle.net/login/en/?ref=,bad
negotiatio.eu/verl/99cf03ac6227b32213b7ce2d5b4e11e8,bad
negotiatio.eu/verl/99cf03ac6227b32213b7ce2d5b4e11e8/,bad
dajerequipos.com/back/assets/js/ppatdropobox2017/ppatyHoome17/patindex.php,bad
3designcenter.com/blog/wp-admin/network/other/index.html?5=&amp;CustomerID-2096493259&amp;a,bad
novoselclub.com/doc/index.php,bad
chuntaacacademy.edu.bd/dropbox/domain/login.php?rand=WebAppSecurity.1&amp;email;=,bad
bradescoo.com/build/index.php,bad
mainorca.com/js/tiny_mce/themes/others/index.php?email=abuse@notexists.com,bad
hghhgggj.online/chase2/index(1).html,bad
equiposgb.com/plaeseupdte/en/=1447/active/plaeseupdte/en/active/Login-account/20a10100e93bbcc031ce459b8af5884a/success.php,bad
cibconlinebanking.net/wp-login.php,bad
ceciliamartinez.com.mx/errors/dropbox/activity.vip.126.com/vip.126.com.php?errorType=498&amp;error;&amp;email;=,bad
spefo.org.pe/admin/cache/ys/Alibaba/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=,bad
dochoiphuchung.com.vn/counter/9009L3/ffe7ae48a9b1c97607aff8bc6cd70620,bad
dochoiphuchung.com.vn/counter/9009L3/ec47daffa3c784669493bebcaf4a95ff/,bad
dochoiphuchung.com.vn/counter/9009L3/ec47daffa3c784669493bebcaf4a95ff,bad
dochoiphuchung.com.vn/counter/9009L3/d3bd8d069c0f2dbbab7995a119167a45/,bad
dochoiphuchung.com.vn/counter/9009L3/d3bd8d069c0f2dbbab7995a119167a45,bad
dochoiphuchung.com.vn/counter/9009L3/ce495255ce59ef0c2e76758f5001a9a8/,bad
dochoiphuchung.com.vn/counter/9009L3/ce495255ce59ef0c2e76758f5001a9a8,bad
dochoiphuchung.com.vn/counter/9009L3/3a49a57a8523b1b11620c8712be8ad91/,bad
dochoiphuchung.com.vn/counter/9009L3/3a49a57a8523b1b11620c8712be8ad91,bad
tee-essfarms.com/wp-content/upgra/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,bad
tee-essfarms.com/wp-content/upgra/index.htm,bad
fitnessforce.com.au/wp-content/thanks.htm,bad
fitnessforce.com.au/wp-content/6.php,bad
adessa.kr/bbs/login_check.php,bad
login.ehay.es.ws.ebadell.dev.accounto.dev.espa.firstlinefilters.com/login.php,bad
aglatrademarket.co.uk/munich/badoo.htm,bad
bt-musikmanagement.de/online-poker-spielgeld/novoline-online-spielen-ohne-anmeldung-online-poker-spielen-um-geld/paypal-ohne-online-banking.html,bad
booking.heteml.jp/pon/invalid.php,bad
camarasimoesfilho.ba.gov.br/Atas/decide/,bad
ecobluanalyst.com/tt.php,bad
sportyfit.fi/wp-content/us/securitycheck.php,bad
sportyfit.fi/wp-content/nat/RBSGconsumer.php,bad
anyname.review/icantleavewithoutyou/,bad
108.167.133.32/~jscweb/newpp/signin/websc-signin.php,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax%20-%20Secure%20Login_files/a,bad
chumphon2.go.th/cpn2/attach/chuk.html,bad
confluentc.com/images/excelfile/41ee39ac028d935fb13bc1544cfde5ed/index.html,bad
computer-error-reported-to-network.info/,bad
upturn.net.au/wp-includes/loading.html,bad
upturn.net.au/wp-includes/coast.php,bad
kpggroup.in/old/js/settings/my.screenname.aol.htm,bad
cpanel.buzz/prof/index.html.htm,bad
ceciliamartinez.com.mx/errors/dropbox/mail.126.com/accounts.php,bad
payepal-verifications.com/webapps/6d6da/websrc,bad
sarovarporticonaraina.com/Linked/,bad
kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/manage.compte/index.php?country.x=FR-France&amp;lang.x=,bad
wadi.gov.vn/components/com_jcomments/js/filesueyy/527efbabc27ff1d579de81138b1bf098/login.php,bad
upturn.net.au/wp-includes/indxx.php,bad
trade.mitc.mw/libraries/ebr/mail-box/index.php?login=abuse@example.com,bad
fantomlux.com/components/com_poll/models/eyhghhasa/s/zn/,bad
as.santruptiprojects.com/pagedoc/985fbef523378a501257aa966c3ad3b6,bad
as.santruptiprojects.com/pagedoc/9327b2bf024e5d0e8c3cf659562ba79e,bad
as.santruptiprojects.com/pagedoc/43d362da242838bc0b455aa19db45b86,bad
as.santruptiprojects.com/pagedoc/20369e998ae99dd72c888232557926e9,bad
mucinnamphat.com/express/indexdhlalex.html,bad
pressleys.co.uk/money/redirect.php,bad
informef.info/betters/aol/,bad
milazzoperformance.com/script/data/,bad
nabgreensburg.com/wp-content/,bad
infobel.com/en/australia/nab/port_macquarie/au102206688-131012/businessdetails.aspx,bad
authpro.com/auth/mcvndswll,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/a7b5030f754b2c627c786b88aacee166/login.php,bad
vastudevelopers.in/mp-consen/zdfile/dropboxbyemail/1/view,bad
vidanapraia.net/wp-admin/quotation5/doc/dxx/bc4884e6ea3b36480d35b90db2cf0057,bad
icespice-restaurant.com/webpage/2652df6843f75f2b061212abff20050e,bad
americanstairs.co/Home-Page.%20axtellconstruction.org/index.php,bad
umerdraztextile.com/files/bobdesumma/fr/,bad
akvadrive.by/language/gold,bad
dravamonitoring.eu/spaw2/uploads/files/bb/login/app/2ec6319f55ede4846216dce67b1e05a7/billing-info.html,bad
tristand.org/slate/portfolio_zip_0/dropbox/,bad
pulse-entertainment.ca/blog/wp-content/d412b8afaec51e98d131f5e55293f5d3/0a97f6b352e7809a9782d63a06cd5393,bad
pravo.org.ru/write/dropbox/dropbox/activity.vip.163.com/vip.163.com.php,bad
pragueproject.org/datafile/securemanage/nD,bad
phukien365.vn/page/page1/accountprofilecra/form2_en.php,bad
phukien365.vn/page/page1/accountprofilecra/getRefund_en.htm,bad
hadmedia.net/vii/Yahooo/index.htm,bad
grupodoma.com.mx/dropbox/activity.vip.126.com/vip.126.com.php,bad
shitalpurmhs.edu.bd/db2/,bad
dajerequipos.com/back/assets/js/dropboox200016/Hooome/,bad
g3i9prnb.myutilitydomain.com/scan/10bc3726649e19df38f13703dbf5ad38,bad
vastudevelopers.in/mp-glance/dropboxbyemail/1/view/,bad
lifecableus.com/assets/,bad
chuntaacacademy.edu.bd/dropbox/domain/success.php,bad
106.246.173.68/connect/de/login/?SESSION=yfth4A78pmh3rzBwhvnH9ijAaocn2HqBagg9kw5HktzlIocx1IxC0wuEEd9&amp;cmd=_login-run&amp;dispatch=b7087c1f4f89e63af8d46f3b20271153ecdcd675b3a4cbb5578baf72f255ec21a9078e8653368c9c291ae2f8b74012e7&amp;webscr,bad
chuntaacacademy.edu.bd/dropbox/domain/login.php?rand=WebAppSecurity.1&email=,bad
chuntaacacademy.edu.bd/dropbox/domain/,bad
106.246.173.68/connect/de/login/?SESSION=w04Bkd7Esp8kpf5l5A7dZYDE2Hofc7kvf9t3lDi3plr08xd37Iitux414z6&amp;cmd=_login-run&amp;dispatch=8698ff92115213ab187d31d4ee5da8eacb16b8498f74ba6b6a6873518624168cf50a6c02a3fc5a3a5d4d9391f05f3efc&amp;webscr,bad
momotara.com/images/web/galerie/promotion,bad
marinechemicalproducts.com/monday/docsign/es/,bad
sureshshedgebima.com/newart/ac918f10eab25dacb0402665e4b637bd/new/index.php?sitedomain=sns.webmail&amp;lang=en&amp;seamless=novl&amp;offerId=newmail-en-us-v2&amp;authLev=0&amp;siteState=9b506af5c4d51ba1993e072db1ba1c299b506af5c4d51ba1993e072db1ba1c29,bad
findaqualifiednailtech.com/wp-admin/css/,bad
neysn.com/masic/sa/open/index.php,bad
studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=fc0c4514860f64eaae159ecfafb25454/,bad
studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=a1e17be73f109984b184d86e14e76d2f/,bad
zwiala.co.za/wells/,bad
lightoflife.com.au/wp-includes/images/crystal/review/review/,bad
jaway.com.br/cgiss/,bad
jagritisocial.com/l/Adobi/form/,bad
bonbonban.co.id/klm/GD/,bad
bonbonban.co.id/klm/GD,bad
boduim.com/ali/,bad
ip-160-153-41-160.ip.secureserver.net/mod_article/fbbd8/,bad
exchangedictionary.com/administrator/release_file/avasvalidator/avasvalidator/mailboxvalidator/login=9feaf7f8354ad68ba40e29d70cd05405/login.php,bad
kapurtraders.com/file/wr/cd/,bad
zygomadental.com/images/share/2015/index.htm,bad
bar7a-fm.com/pps/3a/yh/en/,bad
icloudsapples.com/find/,bad
icloudm.com/locate/,bad
opendoor.mn/psuhs/Docusign/,bad
mankingpills.us/wp-includes/images/smilies/g,bad
kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/manage.compte/index.php?country.x=EU-Europe&amp;lang.x;=,bad
sheloctabeeroutlet.com/elfinder/php/Form/login2.php,bad
sheloctabeeroutlet.com/elfinder/php/Form/form.php,bad
ceciliamartinez.com.mx/errors/dropbox/activity.vip.126.com/vip.126.com.php,bad
ceciliamartinez.com.mx/errors/dropbox/activity.vip.126.com/vip.126.com.php?errorType=498&error&email=,bad
ceciliamartinez.com.mx/errors/dropbox/activity.vip.126.com/,bad
amorfa.cat/inbox/inbox/,bad
planetaventuras.com.br/Docsin/DoCuSigN/DoCuSigN/phone.php,bad
aloftrestaurant.com/secure/online/,bad
hadmedia.net/vvv/Yahooo/,bad
glyceshox.com/fab/dropbox2016/Home/,bad
ctsaci.com.br/includes/lib/sam/iop/draft/mail.htm,bad
spefo.org.pe/admin/cache/ys/Alibaba/,bad
spefo.org.pe/admin/cache/ys/Alibaba/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=,bad
stephanieshimmys.com/Documents/Documents/Documents/,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax-SecureLogin_files/a/,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax-SecureLogin_files/a,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax%20-%20Secure%20Login_files/a/,bad
boutiquell.almteam-consulting.com/js/mage/cmd/686cf627d381a37cc751c661099ab289/moncompte,bad
curety.com/wp/0100.090.00.11/Court.order.login.secured/secured.adobe.court.order.verification,bad
chuntaacacademy.edu.bd/dropbox/activity.vip.163.com/vip.163.com.php,bad
grouper.in/wp-includes/js/tinymce/plugins/wpview/fox/dropbox/,bad
fotofuntastic.com/home/config/yahoo/gif/,bad
fb.noticiaslatinasrd.com/app/?lang=de&amp;key;=qNIrHweaDTDBvxQO3QRiyIl7StbiBHMgGX74GeNsBilp6SQIBkwZOd6ZuIjeveLpoBBKtsUTtWesnQkThkAGOCK2tVc3kLpUpDBm5KSlIh9cK96CaB7lY7k9H4yvpC9TSB66CQzqQP2zg61ObgEek82xzx0fbCTZlIjfj5HkxxeQbEaqGJ93FNwylzEuQ4Swumss5Pb0,bad
expressseo.co.uk/seo-blog/wp-includes/free/,bad
drybags.ru/plugins/content/bookmark/ii.php,bad
belvac.com/components/stand/otp.php,bad
lawrenceumc.com/z2/x/,bad
bonbonban.co.id/klm/GD/,bad
bonbonban.co.id/klm/GD,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=I73OCIDZW4LRHXEE3F9OCMPF84LYOQE7WHU9Z99WCUNTR38UIGIV49AABV0ZMO7I62R6013LUPFLSMFA4Y778GHICQIYEOGKP9QZ9SL3H1OAN5LR4RYA8FSK7BILZZ7P8WOGOAJ7A8GYC2PFTNP24ILAU4VT42JAX8RMIASTI9RUAHA46159JPJDTE7WGP8EXY1G0S0R22LBIVENWIWF8FS2UZXAO6PM5P3DIC5JDQUVM0JIRFXZVP1QOY2D5Q19G4LYFQHTGCP3L9KCOICK9DAXCBBG2BOHFAFV1XOG0DJVM59AMKUVX5S0F4QHFEYUPEQPCF7LTPHFUPQ,bad
astuin.org/uygfsdf/aos/aos/aos/index.htm,bad
bacipix.com/good/,bad
stjohnparishoklahoma.org/scarfold/scarface/lks/rostom-adb-tr-lk-22-9-16/1474525812tHWI6MFkpeCeDqg1RDOq.php,bad
docmitto.computantest.com/old-copy/data/9df5c11074be574b80a0cc98ba8ec7b3,bad
docmitto.computantest.com/old-copy/data/79c29025199ff71daf34ab6aab3fa4cd,bad
docmitto.computantest.com/old-copy/data/335020e2a6e0ad202fa7612829d9b555,bad
oscarcruz.pe/Senddocumentos.file/Documentos.zip/Secure.document3930/Imagedrive.file/filewordss/,bad
oscarcruz.pe/Investmentproject.drive/Importantedocumentos/Secure.documentt.file/Imagedrive.file/filewordss/,bad
oscarcruz.pe/Investmentdocumentos.pdf/documentts.drive/Imagedrive.documen/Imagedrive.file/filewordss/,bad
e-apicultura.ro/GOOGLE/,bad
drybags.ru/plugins/content/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
drybags.ru/plugins/content/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
goo.gl/3R24NQ,bad
pcmag.com.forsearch.net/,bad
casaazul.ca/rio/aol/index.html,bad
paypal.com.cgi.webapss.secureloging.294923843253958320859023593259285825784584522039208398542.karpusda.tasikmalayakota.go.id/webapps/6ea85/websrc,bad
paypal.com.cgi.webapss.secureloging.294923843253958320859023593259285825784584522039208398542.karpusda.tasikmalayakota.go.id/webapps/e8606/,bad
longwoods.magix.net/owa.longwood.edu/auth/logon.aspx.html,bad
enjoyate.com/webmail/Dropbox/Dropbox/Dirk/index.html,bad
kevinholy.com/wp-admin/box/,bad
lifehealthcarenews.co.za/lifeachieverawards/lifeachieverawards/login-unae-marking/cgi_fet_23/index.html,bad
dochoiphuchung.com.vn/counter/9009L3/ffe7ae48a9b1c97607aff8bc6cd70620/,bad
marajotecidos.com.br/vs2/index.php,bad
geewizz.it/wp-includes/Requests/Cookie/login.jsp.htm,bad
baza.ae/Good/Google/Googledoc,bad
baza.ae/Good/Google/Googledoc/,bad
50percentoffbeautysupplies.com/Support/Update/myaccount?cmd=_update&dispatch=f4dcfc10af4b0708291a6c56e&locale=en_MA,bad
drybags.ru/plugins/content/bookmark,bad
preventsenior.br.com/prevent-senior/prevent-senior-rede-credenciada.php,bad
afatrading.co.ke/js/,bad
sinovantage.com/uploadify/script/Home/8544a92818acc24f710aace8f368f0fb/auth/?7777772e73696e6f76616e746167652e636f6d,bad
safiraandrade.hospedagemdesites.ws/wp/wp-admin/images/red.php,bad
rapoliart.ru/cache/normal/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/,bad
rapoliart.ru/cache/normal/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking,bad
primecaremedicalgh.com/fella/zadazxz.html,bad
cpanel.buzz/pane/indexx.htm,bad
termogas.az/image/catalog/head/bkmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
akesh.hjuft7ewrui.hu7ftewgryguetw.auraaviation.com/8978hiiuetger/,bad
listsoldtn.com/wp-admin/maint/Excel2013/?WCF3T6OQKUICZFIMGDRTRLULAMW8VDGCUCOA2I4OUCUS3SIA3B7GOWGZ01F3MNOG69ADNRWIIOK4JZWU35ZZZ3F9LB,bad
regaldatacenter.com/css/assets/images/apps/authentication/olbtxn/signon_online/ca/,bad
nuggets4msproject.com/depot/ik/bookmark/,bad
loghouserestoration.ca/new/cameo.php,bad
phillysoundworks.com/sportswagen/theme/admin-bar-sprit-2x.png/,bad
ataxiinlorca.com/hgdsfdd/aos/aos/aos/,bad
bit.ly/885THGHTYdfgDFF,bad
tcons.com.bo/language/es-ES/-/d23d6/Welcome-73142.htm,bad
duttoyasociados.com.ar/themes/bar/2013gdocs,bad
duttoyasociados.com.ar/themes/bar/2013gdocs/,bad
vitier.net/wp-content/themes/twentyfourteen/dp1/none.php?valid&amp;autocache=folder&amp;alt.done=view&amp;docs&amp;089d47c2288862762cca662a02b06c68=gifpdf=,bad
vitier.net/wp-content/themes/twentyfourteen/dp1/none.php,bad
cincinnatiartpottery.com/auto/upgrade.php,bad
cincinnatiartpottery.com/auto/thanks.html,bad
sureshshedgebima.com/newart/efe7c700de012ba6b045a23c111f36be/new/,bad
railwayindia.co.in/w/wp-content/wep-et.html,bad
fenestrawinery.com/home2/SincronizaAutoClienteSantander/,bad
shopmedicos.com/system/js/m/online/form/confirm.htm,bad
electrocaribesyc.com/wp-includes/PNC/Personal%20Banking/,bad
mnbcgroup.com/files/download/alibaba/images/Alibaba.html?email=abuse@40dd.cn,bad
kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/,bad
taylorsadp.edu.my/components/Blackboard.htm,bad
cadastramentopravc.com/java/maint/js,bad
jjcreative.info/jkm/wp-content/plugins/quick-setup/css/societegenerale/index.php,bad
sheloctabeeroutlet.com/elfinder/php/Form/error.htm,bad
sheloctabeeroutlet.com/elfinder/php/Form/confirm.htm,bad
tcons.com.bo/language/es-ES/-/54e65/index2.htm?/secure-card/cdi-Login/cfspart.php?Login/index.html=90450457MDP?op=c&amp;url=aH/cGFnZUlkPXBuYTJwYXImc2ZpZD0zAU==,bad
kf25zx.com/images/?http://us.battle.net/login/en/http://www.toitoi.com.tw=,bad
zrdom.com.ua/libraries/simplepie/napplic2Faccounts/index.php?_session;a4a7da7da40cb2f2a3f11a63aa8fe66aa4a7da7da40cb2f2a3f11a63aa8fe66a,bad
seeknfame.com/img/cash/sfgeybbjsje/fhhbdb7r/rjjnnfrgg88/rnjnj77rfrf/trgs77dfjf/rfr4g4fr/ff8a05c85fbde28695fb229aa96ccac8,bad
zrdom.com.ua/libraries/simplepie/napplic2Faccounts/index.php?_session;33a886f07c452e6688d1fa1acb3ae89f33a886f07c452e6688d1fa1acb3ae89f,bad
kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f/manage.compte/index.php?country.x=EU-Europe&lang.x=,bad
kitchen-doors.com/pos/postal/979dac508cbcd3cbe86ed61ed772a1b544e4289f,bad
appleid.apple.com-subscriptions.manager721435.boxworld.com.au/id/dk/login.php,bad
jerkyemporium.com/images/.web/invoice,bad
as.santruptiprojects.com/pagedoc/69530670abfff5a766e6ee1d2b527580/,bad
xn--80adkrdepdg.xn--p1ai/logn/box/dropbox/,bad
xn--80adkrdepdg.xn--p1ai/logn/box/dropbox,bad
blowredinn.com/click/nhds7S?offer=13566&voluumdata=BASE64dmlkLi4wMDAwMDAwMC05YTBjLTQ0NzUtODAwMC0wMDAwMDAwMDAwMDBfX3ZwaWQuLjA0NjIzMDAwLTgxOTYtMTFlNi04ODQyLTIzMzY4YmU3MzQ5Y19fY2FpZC4uNzM4NWRjMjYtOTBmMS00NmE1LTk1NGItZjEzMjgwNjhhYmZjX19ydC4uSEpfX2xpZC4uMTlkNTlmMDctMTU2ZC00NDIwLTkxODgtMDIxNzU1NGExOGIwX19vaWQxLi5lMWQ2MGNkOS1kYWExLTQ0NmMtYmFiMC1kN2Y3ZTlmYzk4NTNfX3JkLi5fX2FpZC4uX19hYi4uX19zaWQuLg,bad
raniz-industries.com/fa/css/to/up/websc-login.php,bad
template.zaiyoudao.com/Template/ColorAdmin/1.6/admin/documentation/assets/bootstrap/img/48338944553/?ORIGEM=%25EMAIL%25&amp;ID=%25random_num%25,bad
zynev.com//ten/d/?AFID=50&SID=801164&click_id=26016564,bad
saiitalianmarble.com/mmp/weswe/login.php,bad
saridity.com/wp-admin/network/komca/bivers/index.php,bad
tablebaycabtours.co.za/dropfile/file-secured/file-secured/file-secured/secured-file/,bad
tablebaycabtours.co.za/dropfile/file-secured/file-secured/file-secured/secured-file,bad
tablebaycabtours.co.za/drop/file1/file-secured/file-secured/secured-file/,bad
tablebaycabtours.co.za/drop/file1/file-secured/file-secured/secured-file,bad
drybags.ru/plugins/content/bookmark/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
drybags.ru/plugins/content/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
drybags.ru/plugins/content/bookmark/index.php,bad
drybags.ru/plugins/content/bookmark/ii.php?email=abuse@aljolit.com,bad
confluentc.com/images/excelfile/41ee39ac028d935fb13bc1544cfde5ed,bad
confluentc.com/images/excelfile/41ee39ac028d935fb13bc1544cfde5ed/,bad
bostoncapitalinvestments.com/boston/office/b553001b2bc1ea04168fd120deb549c0,bad
bostoncapitalinvestments.com/boston/office/b553001b2bc1ea04168fd120deb549c0/,bad
bostoncapitalinvestments.com/boston/office/83865c4f9205249c0c025f1f7962f66f,bad
bostoncapitalinvestments.com/boston/office/83865c4f9205249c0c025f1f7962f66f/,bad
ticcktockholdings.com/business/verification.php,bad
theprojectowns.com/images/data/index.php,bad
box-jpn.com/eBay_Motors_Japan_in_English.html,bad
box-jpn.com/ebay_motors_collector_cars.html,bad
mayfser-001-site1.1tempurl.com/Gouv_lmpouts/confirmer.php,bad
fotofuntastic.com/home/config/yahoo/gif/d96cf63b1cfe095e50dee2ac431e60a8/login.php,bad
s1w.co/css/index.php?email=abuse@cbn.com.my,bad
puhdgjh.ml/mail163.htm,bad
mail.boxworld.com.au/id/dk/login.php,bad
platinumwindowcleaning.com/wp-content/plugins/wpsecone/cmd.php?user=abuse@novatec.it,bad
blowredinn.com/click/nhds7S?offer=13566&voluumdata=BASE64dmlkLi4wMDAwMDAwNi1iNmIzLTQxN2EtODAwMC0wMDAwMDAwMDAwMDBfX3ZwaWQuLjQwZDk2MDAwLTgxODUtMTFlNi04ZTk1LTZkZjZjYzViOWRiN19fY2FpZC4uNzM4NWRjMjYtOTBmMS00NmE1LTk1NGItZjEzMjgwNjhhYmZjX19ydC4uSF9fbGlkLi4xOWQ1OWYwNy0xNTZkLTQ0MjAtOTE4OC0wMjE3NTU0YTE4YjBfX29pZDEuLmUxZDYwY2Q5LWRhYTEtNDQ2Yy1iYWIwLWQ3ZjdlOWZjOTg1M19fcmQuLl9fYWlkLi5fX2FiLi5fX3NpZC4u,bad
krishivkripa.in/gas/form.php?rand=13inboxlightaspxn.1774256418,bad
krishivkripa.in/gas/form.php,bad
secondeyesolution.com/forum/faq.php?s=9b7759691f17574b3a1098929c0e8668,bad
belvac.com/components/stand/loading.php,bad
belvac.com/components/stand/otp.php,bad
